#,nombre,Type,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,url_img,generation
942,Maschiff,Dark,340,60,78,60,40,51,51,https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,9
943,Mabosstiff,Dark,505,80,120,90,60,70,85,https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,9
944,Shroodle,Poison Normal,290,40,65,35,40,35,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/shroodle.png,9
945,Grafaiai,Poison Normal,485,63,95,65,80,72,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/grafaiai.png,9
946,Bramblin,Grass Ghost,275,40,65,30,45,35,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/bramblin.png,9
947,Brambleghast,Grass Ghost,480,55,115,70,80,70,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/brambleghast.png,9
948,Toedscool,Ground Grass,335,40,40,35,50,100,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscool.png,9
949,Toedscruel,Ground Grass,515,80,70,65,80,120,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/toedscruel.png,9
950,Klawf,Rock,450,70,100,115,35,55,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,9
951,Capsakid,Grass,304,50,62,40,62,40,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,9
952,Scovillain,Grass Fire,486,65,108,65,108,65,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/scovillain.png,9
953,Rellor,Bug,270,41,50,60,31,58,30,https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,9
954,Rabsca,Bug Psychic,470,75,50,85,115,100,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/rabsca.png,9
955,Flittle,Psychic,255,30,35,30,55,30,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,9
956,Espathra,Psychic,481,95,60,60,101,60,105,https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,9
957,Tinkatink,Fairy Steel,297,50,45,45,35,64,58,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatink.png,9
958,Tinkatuff,Fairy Steel,380,65,55,55,45,82,78,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkatuff.png,9
959,Tinkaton,Fairy Steel,506,85,75,77,70,105,94,https://img.pokemondb.net/sprites/scarlet-violet/icon/tinkaton.png,9
960,Wiglett,Water,245,10,55,25,35,25,95,https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,9
961,Wugtrio,Water,425,35,100,50,50,70,120,https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,9
962,Bombirdier,Flying Dark,485,70,103,85,60,85,82,https://img.pokemondb.net/sprites/scarlet-violet/icon/bombirdier.png,9
963,Finizen,Water,315,70,45,40,45,40,75,https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,9
965,Varoom,Steel Poison,300,45,70,63,30,45,47,https://img.pokemondb.net/sprites/scarlet-violet/icon/varoom.png,9
966,Revavroom,Steel Poison,500,80,119,90,54,67,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/revavroom.png,9
967,Cyclizar,Dragon Normal,501,70,95,65,85,65,121,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyclizar.png,9
968,Orthworm,Steel,480,70,85,145,60,55,65,https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,9
969,Glimmet,Rock Poison,350,48,35,42,105,60,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmet.png,9
970,Glimmora,Rock Poison,525,83,55,90,130,81,86,https://img.pokemondb.net/sprites/scarlet-violet/icon/glimmora.png,9
971,Greavard,Ghost,290,50,61,60,30,55,34,https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,9
972,Houndstone,Ghost,488,72,101,100,50,97,68,https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,9
973,Flamigo,Flying Fighting,500,82,115,74,75,64,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/flamigo.png,9
974,Cetoddle,Ice,334,108,68,45,30,40,43,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,9
975,Cetitan,Ice,521,170,113,65,45,55,73,https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,9
976,Veluza,Water Psychic,478,90,102,73,78,65,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/veluza.png,9
977,Dondozo,Water,530,150,100,115,65,65,35,https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,9
979,Annihilape,Fighting Ghost,535,110,115,80,50,90,90,https://img.pokemondb.net/sprites/scarlet-violet/icon/annihilape.png,9
980,Clodsire,Poison Ground,430,130,75,60,45,100,20,https://img.pokemondb.net/sprites/scarlet-violet/icon/clodsire.png,9
981,Farigiraf,Normal Psychic,520,120,90,70,110,70,60,https://img.pokemondb.net/sprites/scarlet-violet/icon/farigiraf.png,9
983,Kingambit,Dark Steel,550,100,135,120,60,85,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/kingambit.png,9
984,Great Tusk,Ground Fighting,570,115,131,131,53,53,87,https://img.pokemondb.net/sprites/scarlet-violet/icon/great-tusk.png,9
985,Scream Tail,Fairy Psychic,570,115,65,99,65,115,111,https://img.pokemondb.net/sprites/scarlet-violet/icon/scream-tail.png,9
986,Brute Bonnet,Grass Dark,570,111,127,99,79,99,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/brute-bonnet.png,9
987,Flutter Mane,Ghost Fairy,570,55,55,55,135,135,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/flutter-mane.png,9
988,Slither Wing,Bug Fighting,570,85,135,79,85,105,81,https://img.pokemondb.net/sprites/scarlet-violet/icon/slither-wing.png,9
989,Sandy Shocks,Electric Ground,570,85,81,97,121,85,101,https://img.pokemondb.net/sprites/scarlet-violet/icon/sandy-shocks.png,9
990,Iron Treads,Ground Steel,570,90,112,120,72,70,106,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-treads.png,9
991,Iron Bundle,Ice Water,570,56,80,114,124,60,136,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-bundle.png,9
992,Iron Hands,Fighting Electric,570,154,140,108,50,68,50,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-hands.png,9
993,Iron Jugulis,Dark Flying,570,94,80,86,122,80,108,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-jugulis.png,9
994,Iron Moth,Fire Poison,570,80,70,60,140,110,110,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-moth.png,9
995,Iron Thorns,Rock Electric,570,100,134,110,70,84,72,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-thorns.png,9
996,Frigibax,Dragon Ice,320,65,75,45,35,45,55,https://img.pokemondb.net/sprites/scarlet-violet/icon/frigibax.png,9
997,Arctibax,Dragon Ice,423,90,95,66,45,65,62,https://img.pokemondb.net/sprites/scarlet-violet/icon/arctibax.png,9
998,Baxcalibur,Dragon Ice,600,115,145,92,75,86,87,https://img.pokemondb.net/sprites/scarlet-violet/icon/baxcalibur.png,9
1000,Gholdengo,Steel Ghost,550,87,60,95,133,91,84,https://img.pokemondb.net/sprites/scarlet-violet/icon/gholdengo.png,9
1001,Wo-Chien,Dark Grass,570,85,85,100,95,135,70,https://img.pokemondb.net/sprites/scarlet-violet/icon/wo-chien.png,9
1002,Chien-Pao,Dark Ice,570,80,120,80,90,65,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/chien-pao.png,9
1003,Ting-Lu,Dark Ground,570,155,110,125,55,80,45,https://img.pokemondb.net/sprites/scarlet-violet/icon/ting-lu.png,9
1004,Chi-Yu,Dark Fire,570,55,80,80,135,120,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/chi-yu.png,9
1005,Roaring Moon,Dragon Dark,590,105,139,71,55,101,119,https://img.pokemondb.net/sprites/scarlet-violet/icon/roaring-moon.png,9
1006,Iron Valiant,Fairy Fighting,590,74,130,90,120,60,116,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-valiant.png,9
1007,Koraidon,Fighting Dragon,670,100,135,115,85,100,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/koraidon.png,9
1008,Miraidon,Electric Dragon,670,100,85,100,135,115,135,https://img.pokemondb.net/sprites/scarlet-violet/icon/miraidon.png,9
1009,Walking Wake,Water Dragon,590,99,83,91,125,83,109,https://img.pokemondb.net/sprites/scarlet-violet/icon/walking-wake.png,9
1010,Iron Leaves,Grass Psychic,590,90,130,88,70,108,104,https://img.pokemondb.net/sprites/scarlet-violet/icon/iron-leaves.png,9
